,DATE,q.in,ec.in,t.in,q.out,ec.out,t.out,q.BIG,q.BUF,q.WIL,q.FRO,df.0,df.1,dg.0,dg.1,p,et
4322,12/29/2010,5.6,2.23,2.45,83,4.34,4.603333333,8.9,0,0,0,0.401979167,0.415789474,2.2940625,2.289375,0,0.144
4323,12/30/2010,6.5,2.22,2.6,85,4.25,4.68,8.3,0,0,0,0.4359375,0.401979167,2.3034375,2.2940625,0,0.03
4324,12/31/2010,6.7,2.24,1.25,84,4.25,4.596666667,8.1,0,0,0,0.442916667,0.4359375,2.301041667,2.3034375,0.011666667,0.048
4325,1/1/2011,6.7,2.33,1,60,4.44,4.456666667,7.8,0,0,0,0.542315789,0.442916667,2.280625,2.301041667,0,0.062
4326,1/2/2011,6.7,2.39,0.3,46,4.62,4.286666667,6.8,0,0,0,0.496145833,0.542315789,2.2909375,2.280625,0,0.064
4327,1/3/2011,6.7,2.37,0,55,4.51,4.116666667,5.6,0,0,0,0.440526316,0.496145833,2.323125,2.2909375,0,0.054
4328,1/4/2011,6.7,2.38,0,70,4.28,3.996666667,5.3,0,0,0,0.441052632,0.440526316,2.336979167,2.323125,0,0.094
4329,1/5/2011,6.8,NA,0,81,4.17,3.906666667,5.1,0,0,0,0.444631579,0.441052632,2.3403125,2.336979167,0,0.138
4330,1/6/2011,6.8,NA,0,87,4.1,3.786666667,4.6,0,0,0,0.443684211,0.444631579,2.333229167,2.3403125,0,0.1
4331,1/7/2011,11,NA,0,92,4.06,3.7,4,0,0,0,0.508958333,0.443684211,2.330729167,2.333229167,0,0.1
4332,1/8/2011,22,2.33,0,94,4.08,3.566666667,3.6,0,0,0,0.678105263,0.508958333,2.3359375,2.330729167,0,0.03
4333,1/9/2011,22,2.35,0.4,93,4.14,3.386666667,3.1,0,0,0,0.680842105,0.678105263,2.382916667,2.3359375,0,0.032
4334,1/10/2011,22,2.34,0.75,92,4.12,3.226666667,3.1,0,0,0,0.683829787,0.680842105,2.406875,2.382916667,0,0.038
4335,1/11/2011,22,2.39,0.65,78,4.22,3.136666667,3.1,0,0,0,0.7971875,0.683829787,2.366979167,2.406875,0,0.044
4336,1/12/2011,23,2.4,0.15,68,4.12,2.99,3.2,0,0,0,0.805625,0.7971875,2.378125,2.366979167,0,0.146
4337,1/13/2011,23,2.38,0,74,4.21,2.823333333,3.2,0,0,0,0.778736842,0.805625,2.406041667,2.378125,0,0.134
4338,1/14/2011,22,2.36,0.4,101,4,2.713333333,3.3,0,0,0,0.640752688,0.778736842,2.4578125,2.406041667,0,0.084
4339,1/15/2011,22,2.33,0.8,103,4.02,2.623333333,3.9,0,0,0,0.619247312,0.640752688,2.464479167,2.4578125,0,0.08
4340,1/16/2011,22,2.31,1.75,103,4.02,2.6,4.8,0,0,0,0.606631579,0.619247312,2.4603125,2.464479167,0.036666667,0.116
4341,1/17/2011,22,2.27,2.75,104,4,2.61,5.7,0,0,0,0.607604167,0.606631579,2.457395833,2.4603125,0.005,0.11
4342,1/18/2011,21,2.19,3.25,104,3.98,2.693333333,5.9,0,0,0,0.589052632,0.607604167,2.469166667,2.457395833,0.001666667,0.016
4343,1/19/2011,21,2.17,2.9,106,3.99,2.66,5.9,0,0,0,0.597604167,0.589052632,2.450208333,2.469166667,0.011666667,0.038
4344,1/20/2011,21,2.2,2.35,102,4.05,2.56,5.8,0,0,0,0.5946875,0.597604167,2.432916667,2.450208333,0.001666667,0.118
4345,1/21/2011,21,2.23,3.25,101,4.07,2.496666667,5.7,0,0,0,0.604736842,0.5946875,2.4290625,2.432916667,0,0.158
4346,1/22/2011,20,2.24,3.45,102,4.07,2.476666667,5.2,0,0,0,0.582553191,0.604736842,2.430416667,2.4290625,0,0.11
4347,1/23/2011,20,2.23,3.8,103,4.07,2.433333333,5.1,0,0,0,0.583368421,0.582553191,2.431770833,2.430416667,0,0.114
4348,1/24/2011,15,2.24,3.9,104,4.08,2.433333333,5.1,0,0,0,0.466666667,0.583368421,2.4196875,2.431770833,0,0.12
4349,1/25/2011,8.5,2.27,3.3,102,4.11,2.43,11,0,0,0,0.319791667,0.466666667,2.3803125,2.4196875,0,0.116
4350,1/26/2011,8,2.25,4.15,102,4.12,2.493333333,10,0,0,0,0.302395833,0.319791667,2.351145833,2.3803125,0,0.186
4351,1/27/2011,7.8,2.24,4.2,99,4.12,2.543333333,10,0,0,0,0.296979167,0.302395833,2.339479167,2.351145833,0,0.21
4352,1/28/2011,7.9,2.25,5.25,99,4.12,2.626666667,10,0,0,0,0.300729167,0.296979167,2.333645833,2.339479167,0,0.252
4353,1/29/2011,11,2.25,4.2,97,4.12,2.69,9.9,0,0,0,0.376526316,0.300729167,2.331875,2.333645833,0,0.064
4354,1/30/2011,17,2.26,4.3,97,4.09,2.873333333,9.5,0,0,0,0.523763441,0.376526316,2.355520833,2.331875,0,0.024
4355,1/31/2011,18,2.27,2.05,98,4.02,2.93,9.2,0,0,0,0.533263158,0.523763441,2.377291667,2.355520833,0,0.028
4356,2/1/2011,18,2.3,1.15,92,4.26,2.896666667,13,0,0,0,0.5909375,0.533263158,2.28375,2.377291667,0,0.026
4357,2/2/2011,20,2.41,0.5,88,4.61,2.856666667,10,0,0,0,0.751770833,0.5909375,3.096666667,2.28375,0.001666667,0.06
4358,2/3/2011,21,2.44,0,90,4.55,2.823333333,8.9,0,0,0,0.745263158,0.751770833,2.95875,3.096666667,0,0.126
4359,2/4/2011,25,2.34,0.35,90,4.25,2.783333333,8,0,0,0,0.6571875,0.745263158,2.906145833,2.95875,0,0.134
4360,2/5/2011,24,2.32,1,90,3.93,2.78,7.3,0,0,0,0.644210526,0.6571875,2.501979167,2.906145833,0,0.102
4361,2/6/2011,22,2.31,1.45,111,3.81,2.776666667,7.2,0,0,0,0.620638298,0.644210526,2.487604167,2.501979167,0,0.132
4362,2/7/2011,21,2.3,1.65,114,3.94,2.763333333,7.2,0,0,0,0.598229167,0.620638298,2.453958333,2.487604167,0,0.046
4363,2/8/2011,16,2.29,1.4,113,4.03,2.72,12,0,0,0,0.490210526,0.598229167,2.441458333,2.453958333,0,0.032
4364,2/9/2011,16,2.26,0.75,72,4.31,2.713333333,7.7,0,0,0,0.6303125,0.490210526,2.353541667,2.441458333,0.003333333,0.038
4365,2/10/2011,18,2.27,0.7,68,4.37,2.713333333,7.7,0,0,0,0.6884375,0.6303125,3.152291667,2.353541667,0.001666667,0.062
4366,2/11/2011,20,2.29,0.55,73,4.23,2.713333333,7.6,0,0,0,0.723020833,0.6884375,3.2221875,3.152291667,0,0.112
4367,2/12/2011,21,2.27,0.65,92,4.04,2.71,6.2,0,0,0,0.6434375,0.723020833,2.721458333,3.2221875,0,0.224
4368,2/13/2011,22,2.24,1.4,120,3.96,2.74,6.9,0,0,0,0.618854167,0.6434375,2.4734375,2.721458333,0,0.16
4369,2/14/2011,22,2.28,2.45,128,3.82,2.733333333,8.1,0,0,0,0.615208333,0.618854167,2.481145833,2.4734375,0,0.204
4370,2/15/2011,20,2.21,4.1,119,4.03,2.8,9.4,0,0,0,0.570106383,0.615208333,2.460625,2.481145833,0,0.342
4371,2/16/2011,19,2.16,5.15,115,4.02,2.916666667,11,0,0,0,0.566354167,0.570106383,2.435833333,2.460625,0,0.358
4372,2/17/2011,19,2.2,6,109,4.12,2.98,11,0,0,0,0.561789474,0.566354167,2.413541667,2.435833333,0,0.222
4373,2/18/2011,13,2.25,6.15,102,4.17,3.063333333,9.7,0,0,0,0.4271875,0.561789474,2.395625,2.413541667,0,0.286
4374,2/19/2011,8,2.26,6.85,102,4.18,3.28,8.3,0,0,0,0.305,0.4271875,2.369479167,2.395625,0,0.288
4375,2/20/2011,7.7,2.27,7.45,102,4.2,3.496666667,7.8,0,0,0,0.302978723,0.305,2.353229167,2.369479167,0,0.112
4376,2/21/2011,7.7,2.26,6.15,99,4.22,3.58,5.1,0,0,0,0.305520833,0.302978723,2.3425,2.353229167,0,0.198
4377,2/22/2011,8,2.26,6.4,97,4.21,3.666666667,6.7,0,0,0,0.312631579,0.305520833,2.320104167,2.3425,0,0.218
4378,2/23/2011,8.4,2.27,6.3,95,4.22,3.806666667,7.9,0,0,0,0.32625,0.312631579,2.314375,2.320104167,0,0.056
4379,2/24/2011,8.1,2.26,5.55,93,4.23,3.88,6.7,0,0,0,0.324736842,0.32625,2.3075,2.314375,0,0.012
4380,2/25/2011,7.8,2.26,3.15,90,4.25,3.783333333,5.6,0,0,0,0.317083333,0.324736842,2.296979167,2.3075,0,0.276
4381,2/26/2011,8.1,2.25,2.95,89,4.23,3.75,6.8,0,0,0,0.32688172,0.317083333,2.318541667,2.296979167,0,0.246
4382,2/27/2011,7.7,2.25,4.5,93,4.17,3.753333333,8.5,0,0,0,0.3171875,0.32688172,2.3246875,2.318541667,0,0.302
4383,2/28/2011,7.2,2.25,6.3,89,4.18,3.756666667,7.7,0,0,0,0.307395833,0.3171875,2.29875,2.3246875,0,0.284
4384,3/1/2011,7.3,2.25,6.7,84,4.21,3.856666667,4.9,0,0,0,0.3115625,0.307395833,2.2965625,2.29875,0,0.112
4385,3/2/2011,7.1,2.27,6.45,83,4.2,3.924137931,5.2,0,0,0,0.306354167,0.3115625,2.298541667,2.2965625,0,0.284
4386,3/3/2011,7.5,2.26,7.4,81,4.21,4.196551724,5.9,0,0,0,0.317916667,0.306354167,2.2853125,2.298541667,0.028333333,0.126
4387,3/4/2011,7.3,2.26,8,81,4.21,4.531034483,6,0,0,0,0.313020833,0.317916667,2.2753125,2.2853125,0,0.212
4388,3/5/2011,7.8,2.26,7.9,79,4.23,4.803448276,6,0,0,0,0.3265625,0.313020833,2.265520833,2.2753125,0,0.2
4389,3/6/2011,7.8,2.25,6.7,77,4.24,5.089655172,5.4,0,0,0,0.328958333,0.3265625,2.267708333,2.265520833,0,0.118
4390,3/7/2011,7.5,2.25,5.75,79,4.25,5.275862069,4.9,0,0,0,0.319684211,0.328958333,2.268333333,2.267708333,0.055,0.046
4391,3/8/2011,7.8,2.23,5.1,81,4.19,5.34137931,5.5,0,0,0,0.329157895,0.319684211,2.285208333,2.268333333,0.04,0.174
4392,3/9/2011,7.3,2.23,6.35,81,4.21,5.486206897,4.9,0,2.8,0,0.313125,0.329157895,2.2821875,2.285208333,0,0.212
4393,3/10/2011,7.3,2.24,8.5,79,4.22,5.789655172,5.3,0,1.3,0,0.310833333,0.313125,2.2665625,2.2821875,0,0.388
4394,3/11/2011,7.2,2.25,10.1,79,4.24,6.172413793,5.2,0,5.9,0,0.307578947,0.310833333,2.251458333,2.2665625,0,0.208
4395,3/12/2011,7.5,2.25,9.2,78,4.26,6.555172414,4.8,0,18,0,0.317473684,0.307578947,2.246041667,2.251458333,0,0.156
4396,3/13/2011,7.2,2.25,8.95,78,4.28,6.872413793,4.6,0,2,0,0.309347826,0.317473684,2.250326087,2.246041667,0,0.22
4397,3/14/2011,7.3,2.25,9.3,77,4.27,7.203448276,4.5,0,0.52,0,0.310416667,0.309347826,2.249375,2.250326087,0,0.234
4398,3/15/2011,7.3,2.26,10.75,77,4.26,7.486206897,4.3,0,0.16,0,0.311145833,0.310416667,2.2428125,2.249375,0,0.31
4399,3/16/2011,7.2,2.27,12,76,4.24,7.820689655,4.3,0,0.25,0,0.305520833,0.311145833,2.259791667,2.2428125,0,0.268
4400,3/17/2011,7.4,2.27,10.75,77,4.23,8.010344828,4.5,16.4,0,0,0.293958333,0.305520833,2.098020833,2.259791667,0,0.214
4401,3/18/2011,7.3,2.27,10.1,73,4.29,8.065517241,4.6,43.3,0,0,0.2821875,0.293958333,1.778333333,2.098020833,0,0.458
4402,3/19/2011,7.2,2.27,11.6,78,4.29,8.148275862,4.1,43.4,0,0,0.279479167,0.2821875,1.725625,1.778333333,0,0.298
4403,3/20/2011,7.4,2.26,12.7,70,4.32,8.365517241,4.1,43.5,0,0,0.2846875,0.279479167,1.688020833,1.725625,0,0.444
4404,3/21/2011,7.4,2.27,11.8,67,4.32,8.503448276,4,41.4,0,0,0.286458333,0.2846875,1.664583333,1.688020833,0,0.318
4405,3/22/2011,7.6,2.26,11.45,63,4.36,8.610344828,3.9,40.6,9.1,0,0.292395833,0.286458333,1.6490625,1.664583333,0.006666667,0.194
4406,3/23/2011,7.3,2.26,11.7,59,4.36,8.789655172,3.9,40.7,34,0,0.283229167,0.292395833,1.654895833,1.6490625,0,0.314
4407,3/24/2011,7.7,2.26,10.5,58,4.35,8.896551724,3.9,40.2,15,0,0.294479167,0.283229167,1.636458333,1.654895833,0,0.308
4408,3/25/2011,7.5,2.26,10.25,58,4.35,9,3.8,39.6,0.05,0,0.288125,0.294479167,1.632708333,1.636458333,0,0.196
4409,3/26/2011,7.8,2.26,11.45,57,4.34,9.203448276,3.8,39.6,0.02,0,0.295416667,0.288125,1.610416667,1.632708333,0.01,0.028
4410,3/27/2011,7.9,2.25,9.6,53,4.39,9.386206897,3.9,39,0.01,0,0.3015625,0.295416667,1.610416667,1.610416667,0.003333333,0.056
4411,3/28/2011,7.4,2.26,7.7,55,4.37,9.455172414,4,39.5,0.01,0,0.284166667,0.3015625,1.611354167,1.610416667,0.133333333,0.102
4412,3/29/2011,7.5,2.26,9.3,58,4.28,9.517241379,4.2,40.2,0.21,0,0.289010989,0.284166667,1.60125,1.611354167,0,0.186
4413,3/30/2011,7.9,2.27,11.15,58,4.32,9.655172414,4.6,40.6,0.14,0,0.299270833,0.289010989,1.58875,1.60125,0,0.22
4414,3/31/2011,7.9,2.26,12.7,58,4.38,9.834482759,4.6,41.6,0.2,0,0.301595745,0.299270833,1.588333333,1.58875,0,0.226
4415,4/1/2011,8.4,2.25,12.8,49,4.43,9.986666667,4.5,41.1,0.15,0,0.316458333,0.301595745,1.582291667,1.588333333,0,0.454
4416,4/2/2011,8.1,2.27,13.85,49,4.36,10.23666667,4.6,42.7,1.9,0,0.305416667,0.316458333,1.575416667,1.582291667,0,0.662
4417,4/3/2011,8.7,2.28,12.95,49,4.36,10.40666667,4.9,43.2,3.2,0,0.323541667,0.305416667,1.5553125,1.575416667,0,0.222
4418,4/4/2011,8.9,2.28,10.1,62,4.21,10.48666667,5.3,42.8,0.56,0,0.328854167,0.323541667,1.554479167,1.5553125,0,0.442
4419,4/5/2011,10,2.31,9.95,50,4.23,10.63666667,5.1,42.7,0.1,0,0.3653125,0.328854167,1.548229167,1.554479167,0,0.298
4420,4/6/2011,9.6,2.32,10.35,50,4.14,10.89666667,5.3,44.2,0.04,0,0.351145833,0.3653125,1.543854167,1.548229167,0.036666667,0.246
4421,4/7/2011,9.2,2.32,10.4,59,3.85,11.24333333,5.3,41.9,0.02,0,0.339021739,0.351145833,1.541458333,1.543854167,0,0.468
4422,4/8/2011,9.1,2.32,10.7,58,3.93,11.57,5.3,50.2,0.07,0,0.3371875,0.339021739,1.544583333,1.541458333,0,0.592
4423,4/9/2011,9.4,2.32,11.2,53,4.16,11.79,5.6,45.1,2.5,0,0.343541667,0.3371875,1.543020833,1.544583333,0,0.296
4424,4/10/2011,10,2.32,11.45,54,4.15,11.91,5.6,41.1,0.61,0,0.371382979,0.343541667,1.54125,1.543020833,0,0.296
4425,4/11/2011,10,2.32,11.05,48,4.28,12.01666667,5.7,41.4,0.18,3.4,0.372315789,0.371382979,1.5459375,1.54125,0,0.43
4426,4/12/2011,10,2.32,11.15,34,4.43,12.16666667,5.7,41.6,0.17,16,0.360208333,0.372315789,1.545833333,1.5459375,0,0.322
4427,4/13/2011,65,2.32,11.6,29,4.36,12.32333333,5.7,42.1,0.32,18,1.1125,0.360208333,1.5446875,1.545833333,0.45,0.068
4428,4/14/2011,94,2.32,11,34,4.21,12.18,6,66.6,0.57,19,1.369375,1.1125,1.642916667,1.5446875,0.011666667,0.304
4429,4/15/2011,47,2.33,10.45,65,3.76,12.01,6.6,75.6,0.7,19,0.890736842,1.369375,1.861041667,1.642916667,0,0.262
4430,4/16/2011,13,2.35,10.55,92,3.54,12,6.9,66,0.35,20,0.460208333,0.890736842,1.598645833,1.861041667,0,0.418
4431,4/17/2011,9.8,2.34,10.55,64,4,12.15333333,6.6,53.3,0.12,20,0.38625,0.460208333,1.526875,1.598645833,0,0.312
4432,4/18/2011,9.9,2.34,10.75,41,4.41,12.25333333,6.6,48,0.21,20,0.386979167,0.38625,1.515,1.526875,0.043333333,0.27
4433,4/19/2011,49,2.34,11.3,42,4.36,12.28666667,6.6,46.4,0.19,20,0.970967742,0.386979167,1.520833333,1.515,0,0.2
4434,4/20/2011,67,2.34,11.65,34,4.41,12.33333333,6.6,63.2,0.28,20,1.176979167,0.970967742,1.527083333,1.520833333,0,0.384
4435,4/21/2011,75,2.33,11.65,46,4.17,12.39666667,6.6,73.1,0.47,20,1.251894737,1.176979167,1.590104167,1.527083333,0,0.33
4436,4/22/2011,65,2.32,11.5,36,4.12,12.56666667,6.6,76.1,0.94,20,1.160416667,1.251894737,1.707604167,1.590104167,0,0.214
4437,4/23/2011,69,2.33,11.4,37,4.24,12.68666667,7,76.2,1.7,20,1.19625,1.160416667,1.70375,1.707604167,0.031666667,0.202
4438,4/24/2011,69,2.34,11.45,38,4.15,12.77,6.8,77,1.4,20,1.2021875,1.19625,1.784583333,1.70375,0.06,0.102
4439,4/25/2011,68,2.34,11.45,50,4.03,12.82333333,7.3,83.2,1.4,20,1.191666667,1.2021875,1.807291667,1.784583333,0.045,0.17
4440,4/26/2011,55,2.33,11.55,60,3.88,12.98666667,10,87.1,1.9,20,1.059895833,1.191666667,1.842291667,1.807291667,0.12,0.138
4441,4/27/2011,39,NA,11.65,62,3.81,13.19333333,8.1,85.8,1,21,0.881354167,1.059895833,1.756666667,1.842291667,0,0.344
4442,4/28/2011,30,NA,11.95,59,3.97,13.42,7.9,85.7,0.32,21,0.767916667,0.881354167,1.721666667,1.756666667,0,0.614
4443,4/29/2011,25,NA,12.45,60,3.96,13.59333333,7.9,85.1,0.17,21,0.697916667,0.767916667,1.690208333,1.721666667,0,0.276
4444,4/30/2011,14,NA,12.7,53,4.03,13.61,7.6,84.6,0.21,21,0.484270833,0.697916667,1.646770833,1.690208333,0,0.218
4445,5/1/2011,12,NA,12.3,52,4.08,13.57666667,9.2,80.5,0.22,21,0.4546875,0.484270833,1.596354167,1.646770833,0.096666667,0.178
4446,5/2/2011,12,NA,12.2,58,4.01,13.48,9.2,75.1,0.65,21,0.432395833,0.4546875,1.653645833,1.596354167,0,0.322
4447,5/3/2011,9.9,2.37,12.45,57,3.99,13.46,9,66.7,0.4,21,0.388631579,0.432395833,1.8134375,1.653645833,0,0.428
4448,5/4/2011,9.5,2.37,12.6,48,4.17,13.65666667,8.4,66.7,0.4,20,0.378210526,0.388631579,1.7328125,1.8134375,0,0.31
4449,5/5/2011,12,2.38,12.5,43,4.27,13.78666667,8.3,65.8,0.42,21,0.442315789,0.378210526,1.663125,1.7328125,0,0.454
4450,5/6/2011,8.2,2.38,12.45,39,4.32,13.86,8,65.1,0.16,20,0.340105263,0.442315789,1.592083333,1.663125,0,0.484
4451,5/7/2011,6.9,2.38,12.7,42,4.27,13.97333333,6.2,60.9,0.49,20,0.298085106,0.340105263,1.571145833,1.592083333,0,0.502
4452,5/8/2011,7.2,2.38,13.3,39,4.24,14.08666667,6.2,56.1,2.4,20,0.307083333,0.298085106,1.5584375,1.571145833,0,0.614
4453,5/9/2011,7.8,2.39,14.45,34,4.33,14.17666667,5.6,53.7,0.18,20,0.326770833,0.307083333,1.553854167,1.5584375,0,0.478
4454,5/10/2011,7.5,2.4,15.1,24,NA,14.30333333,5.6,55.8,0.97,21,0.318958333,0.326770833,1.573333333,1.553854167,0,0.488
4455,5/11/2011,7.9,2.4,15.25,27,NA,14.43333333,5.4,63.7,0.44,21,0.328645833,0.318958333,1.817708333,1.573333333,0,0.248
4456,5/12/2011,13,2.4,14.5,33,4.31,14.43,6,64,0.06,21,0.456666667,0.328645833,1.845833333,1.817708333,0,0.34
4457,5/13/2011,12,2.38,14.4,40,4.18,14.44,6.1,65.2,0.17,21,0.438315789,0.456666667,1.910520833,1.845833333,0,0.21
4458,5/14/2011,9.3,2.4,14.7,38,4.16,14.72333333,6.3,65.6,0.79,21,0.373125,0.438315789,1.933645833,1.910520833,0.001666667,0.192
4459,5/15/2011,9.1,2.4,14.45,41,4.1,14.96666667,6.9,65.2,1,21,0.367291667,0.373125,1.891875,1.933645833,0,0.378
4460,5/16/2011,8.9,2.4,14.4,42,4.13,15.10333333,8.5,65.2,3,20,0.360208333,0.367291667,1.860416667,1.891875,0,0.486
4461,5/17/2011,8.5,2.4,14.65,36,4.24,15.14,6.6,64.9,6.6,20,0.348541667,0.360208333,1.814166667,1.860416667,0.01,0.26
4462,5/18/2011,8.9,2.4,15,37,4.15,15.16333333,7.1,64.6,0.75,21,0.36,0.348541667,1.749270833,1.814166667,0.068333333,0.324
4463,5/19/2011,10,2.4,15.3,36,4.18,15.22,7.1,60.1,1.5,21,0.393229167,0.36,1.617291667,1.749270833,0,0.302
4464,5/20/2011,10,2.4,15.25,32,4.26,15.34333333,6.9,58,1.6,21,0.401354167,0.393229167,1.566770833,1.617291667,0,0.38
4465,5/21/2011,11,2.4,15.6,25,4.39,15.48666667,5.8,55.8,1.3,20,0.4175,0.401354167,1.558333333,1.566770833,0,0.36
4466,5/22/2011,11,2.41,15.85,24,4.44,15.57666667,4.8,54.4,0.55,20,0.412083333,0.4175,1.553541667,1.558333333,0.01,0.424
4467,5/23/2011,10,2.41,16.45,24,4.43,15.81666667,4.1,53.2,0.39,20,0.397578947,0.412083333,1.5490625,1.553541667,0.54,0.23
4468,5/24/2011,11,2.4,16.15,22,4.4,15.94333333,6.9,53.3,0.36,20,0.416666667,0.397578947,1.549166667,1.5490625,0.095,0.242
4469,5/25/2011,12,2.4,16.25,27,4.35,16.05333333,8.9,60.5,0.28,17,0.4428125,0.416666667,1.541666667,1.549166667,0,0.384
4470,5/26/2011,11,2.4,16.8,48,4.16,16.19666667,8.4,60.3,0.34,5.8,0.418854167,0.4428125,1.549583333,1.541666667,0,0.408
4471,5/27/2011,11,2.4,16.95,28,4.19,16.39666667,7.7,59.3,0.36,20,0.419270833,0.418854167,1.544791667,1.549583333,0,0.384
4472,5/28/2011,10,2.4,16.85,26,4.22,16.50666667,6.4,58.7,38,20,0.399578947,0.419270833,1.5396875,1.544791667,0,0.708
4473,5/29/2011,10,2.41,17.5,25,4.27,16.67,4.6,58,59,20,0.4028125,0.399578947,1.5371875,1.5396875,0,0.756
4474,5/30/2011,9.7,2.42,17.6,21,4.33,16.82666667,3.6,53.4,25,20,0.384583333,0.4028125,1.532083333,1.5371875,0,0.492
4475,5/31/2011,14,2.42,17.95,20,4.29,17,3.2,51.6,7.7,20,0.466041667,0.384583333,1.537604167,1.532083333,0.121666667,0.438
4476,6/1/2011,20,2.43,17.95,18,NA,17.21,3.2,52.7,12,20,0.602291667,0.466041667,1.5378125,1.537604167,0.01,0.63
4477,6/2/2011,17,2.42,18.25,20,4.35,17.42666667,2.7,58.1,16,20,0.558541667,0.602291667,1.541666667,1.5378125,0,0.7
4478,6/3/2011,13,2.44,17.95,16,4.48,17.59333333,2.7,55.6,18,20,0.455684211,0.558541667,1.54875,1.541666667,0,0.456
4479,6/4/2011,14,2.44,18.25,16,4.47,17.73666667,2.5,50.4,18,20,0.479375,0.455684211,1.545625,1.54875,0,0.454
4480,6/5/2011,34,2.45,18.45,17,4.47,17.89333333,2.6,53.5,19,19,0.800416667,0.479375,1.545729167,1.545625,0.013333333,0.572
4481,6/6/2011,51,2.45,18.7,18,4.5,18.01333333,3,61.9,12,19,0.973020833,0.800416667,1.561770833,1.545729167,0,0.556
4482,6/7/2011,85,2.45,19.85,23,4.44,18.10333333,3,62.6,3.5,18,1.267916667,0.973020833,1.541145833,1.561770833,0.006666667,0.38
4483,6/8/2011,103,2.45,19.7,19,4.44,18.2,3.7,78.3,3.1,17,1.401875,1.267916667,1.570833333,1.541145833,0,0.458
4484,6/9/2011,104,2.42,19.85,21,4.45,18.27333333,3.2,87.6,3,17,1.412916667,1.401875,1.838854167,1.570833333,0,0.384
4485,6/10/2011,121,2.39,19.95,32,4.03,18.36,3.3,89.5,3.1,19,1.5296875,1.412916667,1.937395833,1.838854167,0.168333333,0.394
4486,6/11/2011,93,2.36,20,33,4,18.57333333,6.1,91.6,2.9,19,1.332708333,1.5296875,2.022604167,1.937395833,0,0.324
4487,6/12/2011,88,2.35,20,55,3.43,18.76666667,11,89,2.8,18,1.292708333,1.332708333,2.060416667,2.022604167,0,0.442
4488,6/13/2011,72,2.33,20.15,50,3.58,19.03666667,7.5,83.9,2.8,19,1.1503125,1.292708333,2.046875,2.060416667,0,0.362
4489,6/14/2011,69,2.29,20.3,38,3.85,19.34,4.4,83,3.2,21,1.131770833,1.1503125,1.956770833,2.046875,0.03,0.53
4490,6/15/2011,72,2.32,20.5,32,4.1,19.57333333,4.2,84.7,3.1,20,1.157604167,1.131770833,1.863229167,1.956770833,0,0.598
4491,6/16/2011,79,2.29,21.25,30,4.25,19.78,3.5,85.9,2.8,20,1.215520833,1.157604167,1.816458333,1.863229167,0.118333333,0.45
4492,6/17/2011,100,2.2,21.05,27,4.28,19.99333333,3,86.2,3,21,1.380625,1.215520833,1.850833333,1.816458333,0,0.42
4493,6/18/2011,103,2.16,21.15,35,4.07,20.18666667,3.4,88.3,3.7,21,1.403541667,1.380625,1.9828125,1.850833333,0,0.504
4494,6/19/2011,105,2.12,21.3,48,3.69,20.36,3.5,88.6,3.4,22,1.418020833,1.403541667,1.988958333,1.9828125,2.303333333,0.146
4495,6/20/2011,140,1.94,20.95,173,2.57,20.29333333,95,89.9,3.2,17,1.638125,1.418020833,2.682708333,1.988958333,0,0.368
4496,6/21/2011,122,1.73,20.35,426,1.5,20.21666667,35,90.2,3.1,0,1.5303125,1.638125,3.579270833,2.682708333,0,0.338
4497,6/22/2011,22,1.81,20.4,226,2.17,20.26,14,67.7,3.3,0,0.716105263,1.5303125,2.971458333,3.579270833,0.008333333,0.362
4498,6/23/2011,14,1.86,20.4,159,2.8,20.5,8.2,57.9,3,0,0.595208333,0.716105263,2.5890625,2.971458333,0,0.422
4499,6/24/2011,13,1.83,20.5,125,3.22,20.79333333,3.3,64.4,2.4,1.3,0.556041667,0.595208333,2.28625,2.5890625,0,0.384
4500,6/25/2011,12,1.81,20.45,91,3.42,21.04333333,2.5,66.9,2.3,20,0.541145833,0.556041667,2.113854167,2.28625,0,0.404
4501,6/26/2011,18,1.81,21,79,3.6,21.3,3.2,65.9,2.1,19,0.6603125,0.541145833,2.03125,2.113854167,0,0.424
4502,6/27/2011,23,NA,21.5,71,3.8,21.52333333,3.5,65.9,2,18,0.752916667,0.6603125,1.98,2.03125,0,0.468
4503,6/28/2011,32,1.76,21.85,65,3.89,21.59666667,3.6,66,2,17,0.89125,0.752916667,1.973541667,1.98,0,0.57
4504,6/29/2011,32,1.73,22.6,60,3.92,21.75333333,3.8,67.2,1.3,27,0.88875,0.89125,2.12625,1.973541667,0,0.742
4505,6/30/2011,88,1.73,22.65,54,3.88,21.9,3.6,67.9,1,26,1.307291667,0.88875,2.136354167,2.12625,0,0.4
4506,7/1/2011,391,1.73,22.7,52,3.86,22.07,2.4,66,1.3,26,2.919375,1.307291667,2.696458333,2.136354167,0.035,0.498
4507,7/2/2011,440,1.72,22.5,112,3.14,22.22333333,3.4,63.8,1.4,25,3.092291667,2.919375,3.6978125,2.696458333,0,0.372
4508,7/3/2011,493,1.7,22.6,201,2.48,22.37,3,65,0.98,26,3.262291667,3.092291667,3.949791667,3.6978125,0,0.452
4509,7/4/2011,496,1.68,22.75,256,2.22,22.53666667,6.3,65.9,1.1,26,3.275833333,3.262291667,4.154583333,3.949791667,0,0.446
